name,acronym,aliases,ror_id,ror_id_url,org_type,status,established_year,country_code,location_name,lat,lng,geonames_id,website_url,wikipedia_url,isni_id,wikidata_id,grid_id,fundref_id,viaf_id,ringgold_id,orgref_id,orgreg_id,rrid_id,linkedin_url,mag_id,ori_base_org,openalex_institution_id,openalex_institution_id_url,openaire_org_id,openaire_org_id_url,openaire_org_id_has_pending,openaire_org_id_pending,alei_id,pic_id,nbn_prefix,is_barcelona_signatory,is_duo_institute,duo_institution_code,duo_institute_type,duo_straatnaam,duo_huisnummer,duo_postcode,duo_plaatsnaam,is_surf_member,surf_member_type,is_ukb,is_shb,is_unl,is_umcnl,is_vh,is_knaw_institute,is_nwoi_institute,is_openaire_member
De Wever-Ziekenhuis,,,0285m5c69,https://ror.org/0285m5c69,healthcare,active,1968.0,NL,Heerlen,50.88365,5.98154,2754652,http://www.reuniedewever.nl/,,,Q2402904,grid.414064.3,,,,,,,,,False,I4210115793,https://openalex.org/I4210115793,openorgs____::44e232b4df72bc993d7e25b716bc0e4e,https://explore.openaire.eu/search/organization?organizationId=openorgs____::44e232b4df72bc993d7e25b716bc0e4e,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Pharmo Institute,,,01wfg6h04,https://ror.org/01wfg6h04,facility,active,1999.0,NL,Utrecht,52.09083,5.12222,2745912,http://www.pharmo.nl/,,0000000417864649,Q30281788,grid.418604.f,,,,,,,,,False,I4210120609,https://openalex.org/I4210120609,openorgs____::738c38724936140aa71d80b6ad6fff76,https://explore.openaire.eu/search/organization?organizationId=openorgs____::738c38724936140aa71d80b6ad6fff76,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dutch College of General Practitioners,NHG,,04x1grb60,https://ror.org/04x1grb60,other,active,,NL,Utrecht,52.09083,5.12222,2745912,https://www.nhg.org/,,000000010726674X,,grid.418666.b,,,,,,,,,False,I4210159619,https://openalex.org/I4210159619,openorgs____::75fee6ac986b1c11f40bceff4c3ff30c,https://explore.openaire.eu/search/organization?organizationId=openorgs____::75fee6ac986b1c11f40bceff4c3ff30c,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Europdonor Foundation,,,00r5t2s16,https://ror.org/00r5t2s16,nonprofit,active,1988.0,NL,Leiden,52.15833,4.49306,2751773,https://www.europdonor.nl/,,,,grid.418896.a,,,,,,,,,False,I4210093278,https://openalex.org/I4210093278,openorgs____::cba713e773ad699b3dcb2d31a3f95187,https://explore.openaire.eu/search/organization?organizationId=openorgs____::cba713e773ad699b3dcb2d31a3f95187,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Eindhoven Cancer Registry,ECR,,048rwjb21,https://ror.org/048rwjb21,other,active,,NL,Eindhoven,51.44083,5.47778,2756253,http://www.netherlandscancerregistry.nl/,,000000040398827X,Q30281902,grid.418897.b,,,,,,,,,False,I4210152360,https://openalex.org/I4210152360,openorgs____::3a34e025bd545f988bdd35c8c7f472c9,https://explore.openaire.eu/search/organization?organizationId=openorgs____::3a34e025bd545f988bdd35c8c7f472c9,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Adelante,,,04f03nc30,https://ror.org/04f03nc30,healthcare,active,,NL,Hoensbroek,50.92387,5.92528,2753996,https://www.adelante-zorggroep.nl/en,,0000000404891699,,grid.419163.8,,,,,,,,,False,I4210147234,https://openalex.org/I4210147234,openorgs____::88c29c681567289e154228434a9719cd,https://explore.openaire.eu/search/organization?organizationId=openorgs____::88c29c681567289e154228434a9719cd,False,,NL.KVK:76494527,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Royal Dutch Kentalis,,,0175ya539,https://ror.org/0175ya539,education,active,2009.0,NL,Sint-Michielsgestel,51.64167,5.35278,2747234,https://www.kentalis.com/,,,,grid.419292.5,,,,,,,,,False,I4210100947,https://openalex.org/I4210100947,openorgs____::f2641b463758debd3327fd33dfa4d404,https://explore.openaire.eu/search/organization?organizationId=openorgs____::f2641b463758debd3327fd33dfa4d404,True,pending_org_::2ce4043781dd0c05d9db3db82525ca29,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Nyenrode Business University,,Nijenrode,018528593,https://ror.org/018528593,education,active,1946.0,NL,Breukelen,52.17417,5.00139,2758333,http://www.nyenrode.com/Pages/Default.aspx,https://en.wikipedia.org/wiki/Nyenrode_Business_University,0000000405015199,Q1516779,grid.449564.e,,,,1544134,,,,870178186,True,I870178186,https://openalex.org/I870178186,openorgs____::48ffea8c900e79deaa2256aa2c0a0ee2,https://explore.openaire.eu/search/organization?organizationId=openorgs____::48ffea8c900e79deaa2256aa2c0a0ee2,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
African Studies Centre,ASC,,00ma2r948,https://ror.org/00ma2r948,facility,active,1947.0,NL,Leiden,52.15833,4.49306,2751773,http://www.ascleiden.nl/,"https://en.wikipedia.org/wiki/Afrika-Studiecentrum,_Leiden",0000000406257640,Q2174585,grid.450046.3,,,,47000520,,,,201713289,False,I201713289,https://openalex.org/I201713289,openorgs____::42df6bc88de6aae089c23a0acb586531,https://explore.openaire.eu/search/organization?organizationId=openorgs____::42df6bc88de6aae089c23a0acb586531,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Graduate School Experimental Plant Sciences,EPS,,00dztkz65,https://ror.org/00dztkz65,facility,active,1992.0,NL,Wageningen,51.97,5.66667,2745088,http://www.graduateschool-eps.info/,,,,grid.450052.6,,,,,,,,,False,I4210090479,https://openalex.org/I4210090479,openorgs____::05c18cd1b008ebbf54b765952e9aa216,https://explore.openaire.eu/search/organization?organizationId=openorgs____::05c18cd1b008ebbf54b765952e9aa216,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
CINOP,,,035jt5x02,https://ror.org/035jt5x02,nonprofit,active,2003.0,NL,'s-Hertogenbosch,51.69917,5.30417,2747351,http://www.cinopglobal.com/,,000000040621259X,,grid.450053.7,,,,,,,,,False,I4210126228,https://openalex.org/I4210126228,openorgs____::7116ddf363b91a1d6d14ecb45c3286c1,https://explore.openaire.eu/search/organization?organizationId=openorgs____::7116ddf363b91a1d6d14ecb45c3286c1,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Onderzoekschool Ethiek,OZSE,,05wx5rz20,https://ror.org/05wx5rz20,other,active,,NL,Utrecht,52.09083,5.12222,2745912,http://ozse.nl/,,,,grid.450057.3,,,,,,,,,False,I4210162309,https://openalex.org/I4210162309,openorgs____::cc401dedb12974282c39d602e3f32819,https://explore.openaire.eu/search/organization?organizationId=openorgs____::cc401dedb12974282c39d602e3f32819,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Marecollege,,,03pdfag88,https://ror.org/03pdfag88,education,active,1982.0,NL,Leiden,52.15833,4.49306,2751773,http://www.marecollege.nl/,,,,grid.450059.d,,,,,,,,,False,I4210135001,https://openalex.org/I4210135001,openorgs____::fa556819feb78969d33d0cdbcee47883,https://explore.openaire.eu/search/organization?organizationId=openorgs____::fa556819feb78969d33d0cdbcee47883,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Hazenberg Archeologie (Netherlands),,,01h1amn32,https://ror.org/01h1amn32,company,active,2001.0,NL,Leiden,52.15833,4.49306,2751773,http://www.hazenbergarcheologie.nl/,,0000000405335467,,grid.450065.2,,,,,,,,,False,I4210107176,https://openalex.org/I4210107176,openorgs____::2f93ddd2d877a897a2578e417fbd6a1e,https://explore.openaire.eu/search/organization?organizationId=openorgs____::2f93ddd2d877a897a2578e417fbd6a1e,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Meertens Institute,,,05kaxyq51,https://ror.org/05kaxyq51,facility,active,1930.0,NL,Amsterdam,52.37403,4.88969,2759794,http://www.meertens.knaw.nl/,https://en.wikipedia.org/wiki/Meertens_Institute,000000011551562X,Q487857,grid.450081.8,,,,,,,,,False,I4210158762,https://openalex.org/I4210158762,openorgs____::f58b02a65440082244bedce6c5edddee,https://explore.openaire.eu/search/organization?organizationId=openorgs____::f58b02a65440082244bedce6c5edddee,True,pending_org_::1e256cd067fcd22ea62bccbd3a4fa3cb,,,,False,False,,,,,,,False,,False,False,False,False,False,True,False,False
Cosine (Netherlands),,,03qekm213,https://ror.org/03qekm213,company,active,1998.0,NL,Leiden,52.15833,4.49306,2751773,http://www.cosine.nl/,,,,grid.450085.c,,,,,,,,,False,I4210132550,https://openalex.org/I4210132550,openorgs____::a34591d41c8771f4c0570161148543a1,https://explore.openaire.eu/search/organization?organizationId=openorgs____::a34591d41c8771f4c0570161148543a1,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
AMN (Netherlands),,,00gnbgz55,https://ror.org/00gnbgz55,company,active,,NL,Arnhem,51.98,5.91111,2759661,http://www.amn.nl/,,,,grid.450088.1,,,,,,,,,False,I4210092171,https://openalex.org/I4210092171,openorgs____::55984d1eccba68a1bd5651d349610351,https://explore.openaire.eu/search/organization?organizationId=openorgs____::55984d1eccba68a1bd5651d349610351,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Huizinga Instituut,,,03wyamy27,https://ror.org/03wyamy27,education,active,1995.0,NL,Utrecht,52.09083,5.12222,2745912,http://www.huizingainstituut.nl/,,,Q2035065,grid.450089.0,,,,,,,,,False,I4210128315,https://openalex.org/I4210128315,openorgs____::5cc6790c124173e4fa0b960b6c6d86ed,https://explore.openaire.eu/search/organization?organizationId=openorgs____::5cc6790c124173e4fa0b960b6c6d86ed,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ichthus College,,,039ryse59,https://ror.org/039ryse59,education,active,1956.0,NL,Veenendaal,52.02863,5.55891,2745774,http://www.ichthuscollege.nl/,,,,grid.450097.f,,,,,,,,,False,I4210142794,https://openalex.org/I4210142794,openorgs____::4a237e7825cda7c1e2358280f46425aa,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4a237e7825cda7c1e2358280f46425aa,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Q Free (Netherlands),,,03xw8f892,https://ror.org/03xw8f892,company,active,1984.0,NL,Beilen,52.86333,6.51389,2759271,https://www.q-free.com/,,,Q30338679,grid.450098.0,,,,,,,,,False,I4210124353,https://openalex.org/I4210124353,openorgs____::17aa6c85b93a9b6a71561756b813e54c,https://explore.openaire.eu/search/organization?organizationId=openorgs____::17aa6c85b93a9b6a71561756b813e54c,False,,,963374416,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dacom (Netherlands),,,041n69t03,https://ror.org/041n69t03,company,active,1987.0,NL,Emmen,52.77917,6.90694,2756136,http://www.dacom.nl/,,,,grid.450099.1,,,,,,,,,False,I4210139307,https://openalex.org/I4210139307,openorgs____::20dadc53fa952a5cf383e130b1165347,https://explore.openaire.eu/search/organization?organizationId=openorgs____::20dadc53fa952a5cf383e130b1165347,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Amsterdam Museum,,Amsterdams Historisch Museum,05cj5gd51,https://ror.org/05cj5gd51,archive,active,1926.0,NL,Amsterdam,52.37403,4.88969,2759794,http://www.amsterdammuseum.nl/en,https://en.wikipedia.org/wiki/Amsterdam_Museum,0000000403693850,Q1820897,grid.450101.1,,,,47001725,,,,,False,I4210155193,https://openalex.org/I4210155193,openorgs____::f743616118d2a54e0174b45a839d6c06,https://explore.openaire.eu/search/organization?organizationId=openorgs____::f743616118d2a54e0174b45a839d6c06,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Openbare Scholengemeenschap De Hogeberg,,OSG De Hogeberg|OSG genoemd,008za0b72,https://ror.org/008za0b72,education,active,,NL,Den Burg,53.05417,4.79722,2757244,http://www.dehogeberg.nl/,,,,grid.450105.5,,,,,,,,,False,I4210095585,https://openalex.org/I4210095585,openorgs____::0a0eff9a40961f3df49b224a1305b82b,https://explore.openaire.eu/search/organization?organizationId=openorgs____::0a0eff9a40961f3df49b224a1305b82b,False,,NL.KVK:72241713,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ingenieursburo Balvers (Netherlands),,,02esv1036,https://ror.org/02esv1036,company,active,,NL,Heerhugowaard,52.67144,4.84862,2754659,http://www.ibb.nl/en/,,,,grid.450114.5,,,,,,,,,False,I4210128976,https://openalex.org/I4210128976,openorgs____::9f11f6d900dafa2c9e9bdeed98506c70,https://explore.openaire.eu/search/organization?organizationId=openorgs____::9f11f6d900dafa2c9e9bdeed98506c70,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Museum Boerhaave,,,058nd7377,https://ror.org/058nd7377,archive,active,1931.0,NL,Leiden,52.15833,4.49306,2751773,http://www.museumboerhaave.nl/,https://en.wikipedia.org/?title=Museum_Boerhaave,0000000122921669,Q759169,grid.450116.7,,,,47000456,,,,1290956711,False,I1290956711,https://openalex.org/I1290956711,openorgs____::bfcefd528595cf1a9527200c1b9874a4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::bfcefd528595cf1a9527200c1b9874a4,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Museum Catharijneconvent,,St. Catherine's Convent Museum,01xjjmp17,https://ror.org/01xjjmp17,archive,active,1979.0,NL,Utrecht,52.09083,5.12222,2745912,https://www.catharijneconvent.nl,https://en.wikipedia.org/wiki/Museum_Catharijneconvent,0000000417850247,,grid.450117.6,,,,,,,,2802339423,False,I2802339423,https://openalex.org/I2802339423,openorgs____::b2cd76cce99d17d22305e57f4a57da5b,https://explore.openaire.eu/search/organization?organizationId=openorgs____::b2cd76cce99d17d22305e57f4a57da5b,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dunea,,,00ts92g58,https://ror.org/00ts92g58,nonprofit,active,1874.0,NL,Zoetermeer,52.0575,4.49306,2743856,https://www.dunea.nl/home,,,,grid.450120.2,,,,,,,,,False,I4210096878,https://openalex.org/I4210096878,openorgs____::15c603da227297e9c02e3f1bd660225f,https://explore.openaire.eu/search/organization?organizationId=openorgs____::15c603da227297e9c02e3f1bd660225f,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Alfa College,,,030ms0k96,https://ror.org/030ms0k96,education,active,,NL,Groningen,53.21917,6.56667,2755251,http://www.alfa-college.nl/paginas/default.aspx,,,,grid.450121.3,,,,,,,,,False,I4210122392,https://openalex.org/I4210122392,openorgs____::e670154d2bf9e29da9ef4798b4c8b790,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e670154d2bf9e29da9ef4798b4c8b790,False,,,,,False,False,,,,,,,True,Mbo,False,False,False,False,False,False,False,False
Dutch Network of Systems and Control,DISC,,04jrdcy74,https://ror.org/04jrdcy74,education,active,1995.0,NL,Delft,52.00667,4.35556,2757345,http://www.disc.tudelft.nl/,https://en.wikipedia.org/wiki/Dutch_Institute_of_Systems_and_Control,,,grid.450122.0,,,,,,,,,False,I4210148715,https://openalex.org/I4210148715,openorgs____::02ebffd18e17d283782de621885313ea,https://explore.openaire.eu/search/organization?organizationId=openorgs____::02ebffd18e17d283782de621885313ea,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dutch Inspectorate of Education,,,05x74wc07,https://ror.org/05x74wc07,government,active,1997.0,NL,Utrecht,52.09083,5.12222,2745912,http://www.onderwijsinspectie.nl/english,,0000000406254124,,grid.450123.1,,,,,,,,,False,I4210166008,https://openalex.org/I4210166008,openorgs____::2bd921bdb028f8d6e1cb1ee72c9ebbf1,https://explore.openaire.eu/search/organization?organizationId=openorgs____::2bd921bdb028f8d6e1cb1ee72c9ebbf1,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dutch Techcentre for Life Sciences,DTL ,,055d8gs64,https://ror.org/055d8gs64,nonprofit,active,2013.0,NL,Utrecht,52.09083,5.12222,2745912,http://www.dtls.nl/,,,,grid.450126.4,,,,,,,,,False,I4210145499,https://openalex.org/I4210145499,openorgs____::3d87faa4d0f05cb78087943305c0e7b3,https://explore.openaire.eu/search/organization?organizationId=openorgs____::3d87faa4d0f05cb78087943305c0e7b3,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Pfizer (Netherlands),,,02bzf1224,https://ror.org/02bzf1224,company|funder,active,1849.0,NL,Capelle aan den IJssel,51.92917,4.57778,2758012,http://www.pfizer.nl,,,,grid.487416.8,100014476,,,,,,,,False,I4210122616,https://openalex.org/I4210122616,openorgs____::bd06ba0c2ab47f2d649002992cc48969,https://explore.openaire.eu/search/organization?organizationId=openorgs____::bd06ba0c2ab47f2d649002992cc48969,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Nuffic,,Dutch organisation for internationalisation in education|Nederlandse organisatie voor internationalisering in onderwijs|Netherlands organisation for international cooperation,04y716y05,https://ror.org/04y716y05,funder|nonprofit,active,1952.0,NL,The Hague,52.07667,4.29861,2747373,https://www.nuffic.nl,https://en.wikipedia.org/wiki/Nuffic,0000000121976748,Q2489459,grid.453242.6,501100008635,,,,,,,2800746312,False,I2800746312,https://openalex.org/I2800746312,openorgs____::ab2ea308469013b1c44ef11f7abf1a87,https://explore.openaire.eu/search/organization?organizationId=openorgs____::ab2ea308469013b1c44ef11f7abf1a87,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Amsterdam Scientific Instruments (Netherlands),ASI,Amsterdam Scientific Instruments,02w0bzb53,https://ror.org/02w0bzb53,company,active,2011.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.amscins.com,,,,,,,,,,,,,False,I4387152274,https://openalex.org/I4387152274,pending_org_::d12b97a57018246c599648057e3ef504,https://explore.openaire.eu/search/organization?organizationId=pending_org_::d12b97a57018246c599648057e3ef504,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Noord-Hollands Archief,NHA,North Holland Archives,03fsb6681,https://ror.org/03fsb6681,archive,active,2005.0,NL,Haarlem,52.38084,4.63683,2755003,https://noord-hollandsarchief.nl,https://nl.wikipedia.org/wiki/Noord-Hollands_Archief,0000 0004 6362 6123,Q2200595,,,,,,,,,,False,I4391012547,https://openalex.org/I4391012547,pending_org_::25e7f81356ff83ad34a1296a686f00ef,https://explore.openaire.eu/search/organization?organizationId=pending_org_::25e7f81356ff83ad34a1296a686f00ef,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Van Leeuwenhoek Centre for Advanced Microscopy,LCAM,,013rctf62,https://ror.org/013rctf62,facility,active,2011.0,NL,Amsterdam,52.37403,4.88969,2759794,http://www.lcam.nl,,,,,,,,,,,,,False,I4387156196,https://openalex.org/I4387156196,pending_org_::18093fee636240dd8f22a9233a684d53,https://explore.openaire.eu/search/organization?organizationId=pending_org_::18093fee636240dd8f22a9233a684d53,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting OpenAccess,SOAP,Stichting OpenAccess platforms,01y7p7f26,https://ror.org/01y7p7f26,nonprofit,active,2020.0,NL,Rotterdam,51.9225,4.47917,2747891,https://openaccess.ac,,,,,,,,,,,,,False,I4391012622,https://openalex.org/I4391012622,pending_org_::b5bda5fc438e704b83d53fb40ae79602,https://explore.openaire.eu/search/organization?organizationId=pending_org_::b5bda5fc438e704b83d53fb40ae79602,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
